Date,Product,Lot,MDL,MDA,MDB,TDL,TDA,TDB,STR
3/17/2021,YL056,12431,0.2,0,-0.1,0,0.1,0.4,101
3/18/2021,YL056,12430,0.3,-0.2,0,0,0,0,100
3/18/2021,YL056,12432,0.4,-0.1,-0.2,0.1,0,0,100
4/21/2021,YL056,14289,0.2,0.1,0.2,0,0.1,0.1,101
4/18/2021,YL056,14982,0.3,-0.2,0,0,-0.1,0.3,101
4/18/2021,YL056,14983,0.3,-0.1,0.1,0,0,0.3,101
4/19/2021,YL056,14984,0.4,-0.1,0.1,-0.1,0.1,0.5,103
4/20/2021,YL056,14985,0.3,-0.2,-0.2,0,0,0.2,101
4/14/2021,YL056,14986,0.3,-0.1,0,0,0.1,0.3,101
3/24/2021,YL056,13144,0.2,-0.2,-0.2,0,-0.1,0.1,101
3/24/2021,YL056,13229,-0.4,0.5,0,-0.4,0.3,0,103
4/14/2021,YL056,14238,0.3,0,-0.2,0.1,0.1,0,100
4/14/2021,YL056,14239,0.1,0,0,0,0.2,0.2,101
4/22/2021,YL056,14240,0,0.2,-0.1,0,0.1,0,100
4/22/2021,YL056,14241,0.1,0.1,-0.1,0,0,0.1,101
5/13/2021,YL056,15405,0.3,0,-0.1,0,0.1,0.1,100
5/22/2021,YL056,16451,0.1,0.1,0.3,-0.1,0.1,0.2,102
5/22/2021,YL056,16452,0.1,0,-0.1,-0.1,0.1,0.1,101
5/18/2021,YL056,16449,0.7,-0.3,0,0.1,0,0.1,100
5/20/2021,YL056,16450,0.4,-0.1,0.1,0,-0.1,0.1,101
5/27/2021,YL056,16869,-0.1,0.4,0.1,-0.1,0.2,-0.5,98
5/28/2021,YL056,16870,0,0.3,0.2,0,0.2,-0.4,99
5/28/2021,YL056,16871,-0.2,0.4,0,0,0.2,-0.3,99
5/28/2021,YL056,17167,-0.2,0.2,0.1,0,0.2,0,100
5/29/2021,YL056,17169,0.1,0.2,0.2,0.1,0.1,0.1,100
5/30/2021,YL056,17171,0.2,0,0,0,0,-0.1,99
5/29/2021,YL056,17168,0.1,0,0.1,0,0.1,0.1,100
5/29/2021,YL056,17170,0.1,-0.1,-0.1,-0.1,0,0.2,102
6/2/2021,YL056,17172,0.2,-0.1,-0.2,0.2,-0.1,-0.2,99
6/14/2021,YL056,17534,0,0,0,-0.1,0.2,0.1,101
6/14/2021,YL056,17573,0.1,-0.1,0.2,-0.1,0.1,0.2,101
6/14/2021,YL056,17574,0.2,-0.2,-0.2,0,0,0,100
6/14/2021,YL056,17575,0.1,0,0,0,0.2,0.1,101
6/14/2021,YL056,17576,0.1,0,0.1,-0.1,0.2,0.3,102
6/14/2021,YL056,17577,0.2,-0.1,0.1,-0.1,0.2,0.2,102
6/14/2021,YL056,17578,0.3,-0.1,0.1,-0.1,0.2,0.3,102
6/12/2021,YL056,18823,0.9,-0.8,-0.1,0.1,-0.3,0,99
6/12/2021,YL056,18824,0.4,-0.6,-0.3,0.1,-0.2,0.1,100
6/12/2021,YL056,18825,0.3,-0.2,-0.1,0,0,0.3,101
6/19/2021,YL056,19420,0.6,-0.4,-0.1,0.2,-0.1,0.2,100
6/20/2021,YL056,19421,0.5,-0.5,-0.1,0.1,-0.1,0.2,100
6/20/2021,YL056,19422,0.5,-0.6,-0.2,0.1,-0.2,0.1,100
6/21/2021,YL056,19423,0.3,-0.3,-0.2,0.1,-0.1,0.1,100
6/21/2021,YL056,19424,0.6,-0.5,-0.3,0,-0.1,0.2,101
6/28/2021,YL056,20009,0.5,-0.9,-0.6,0,-0.3,0,100
6/28/2021,YL056,20010,0.2,-0.4,0.2,-0.1,0,0.2,102
6/28/2021,YL056,20011,0.3,-0.5,-0.3,0.1,-0.2,-0.2,99
6/28/2021,YL056,20012,0.8,-1.2,-0.7,0.2,-0.5,-0.3,98
